Date,Price,Open,High,Low,Vol.,Change %,log_return
2018-10-16,7645.49,7501.78,7658.14,7493.44,604950000.0,2.89,0.028490481504497307
2018-10-17,7642.7,7669.26,7670.49,7563.09,546260000.0,-0.04,-0.00036498761867464065
2018-10-18,7485.14,7616.47,7616.86,7452.46,591760000.0,-2.06,-0.020831222116119947
2018-10-19,7449.03,7530.15,7582.89,7428.3,633900000.0,-0.48,-0.004835899199233292
2018-10-22,7468.63,7486.74,7520.53,7424.74,546420000.0,0.26,0.002627759484846975
2018-10-23,7437.54,7328.55,7472.58,7260.13,666070000.0,-0.42,-0.0041714330485562836
2018-10-24,7108.4,7423.21,7435.69,7099.0,719970000.0,-4.43,-0.04526296567935235
2018-10-25,7318.34,7197.49,7364.82,7178.54,683410000.0,2.95,0.029106342970186543
2018-10-26,7167.21,7125.18,7283.32,7057.0,719210000.0,-2.07,-0.02086706875411746
2018-10-29,7050.29,7272.42,7295.61,6922.83,692710000.0,-1.63,-0.0164477068153236
2018-10-30,7161.65,7017.87,7166.84,7001.48,675850000.0,1.58,0.01567165062117429
2018-10-31,7305.9,7276.62,7368.49,7270.63,761540000.0,2.01,0.019941839548068226
2018-11-01,7434.06,7327.82,7435.88,7286.5,684150000.0,1.75,0.017389901968327928
2018-11-02,7356.99,7424.02,7466.53,7298.68,713260000.0,-1.04,-0.010421261168000696
2018-11-05,7328.85,7344.08,7349.23,7255.88,562300000.0,-0.38,-0.0038322676046185274
2018-11-06,7375.96,7326.07,7400.64,7320.89,554210000.0,0.64,0.006407449151205055
2018-11-07,7570.75,7446.09,7572.93,7435.87,641100000.0,2.64,0.026066074592854312
2018-11-08,7530.89,7544.17,7566.93,7499.71,599940000.0,-0.53,-0.00527890912039331
2018-11-09,7406.9,7468.51,7474.34,7349.48,612790000.0,-1.65,-0.016601230521081516
2018-11-12,7200.87,7364.05,7371.09,7193.77,596550000.0,-2.78,-0.02821014614189162
2018-11-13,7200.88,7230.69,7319.11,7182.86,594980000.0,0.0,1.3887201207438536e-06
2018-11-14,7136.39,7265.39,7285.57,7101.17,630160000.0,-0.9,-0.008996194525020167
2018-11-15,7259.03,7112.83,7274.26,7072.36,646330000.0,1.72,0.017039164844140333
2018-11-16,7247.87,7193.6,7274.86,7171.7,697930000.0,-0.15,-0.0015385784973382432
2018-11-19,7028.48,7217.24,7224.12,7011.4,627830000.0,-3.03,-0.030737166369225223
2018-11-20,6908.82,6867.43,6994.75,6830.76,667770000.0,-1.7,-0.017171610035369336
2018-11-21,6972.25,6985.51,7029.93,6951.62,482970000.0,0.92,0.009139128538590693
2018-11-23,6938.98,6919.52,6987.89,6919.16,272710000.0,-0.48,-0.00478319507791612
2018-11-26,7081.85,7026.5,7083.93,7003.12,513760000.0,2.06,0.020380383354338713
2018-11-27,7082.7,7041.23,7105.14,7014.36,520409999.99999994,0.01,0.00012001793223496124
2018-11-28,7291.59,7135.08,7292.71,7090.98,600770000.0,2.95,0.029066438294438467
2018-11-29,7273.08,7267.37,7319.96,7217.69,486980000.0,-0.25,-0.0025417685351545507
2018-11-30,7330.54,7279.3,7332.79,7255.68,862980000.0,0.79,0.007869322335577678
2018-12-03,7441.51,7486.13,7486.51,7392.22,695880000.0,1.51,0.015024602206262627
2018-12-04,7158.43,7407.95,7421.11,7150.11,695880000.0,-3.8,-0.03878310205572892
2018-12-06,7188.26,7017.05,7189.52,6984.34,727610000.0,0.42,0.004158456478380442
2018-12-07,6969.25,7163.49,7205.37,6945.27,635820000.0,-3.05,-0.030941524698427567
2018-12-10,7020.52,6959.63,7047.62,6878.98,587310000.0,0.74,0.007329674402956888
2018-12-11,7031.83,7121.65,7129.83,6983.01,535380000.0,0.16,0.0016096955231159427
2018-12-12,7098.31,7127.0,7197.29,7096.56,600530000.0,0.95,0.00940974265349377
2018-12-13,7070.33,7135.28,7154.64,7034.82,525890000.0,-0.39,-0.003949572629687622
2018-12-14,6910.66,6986.37,7027.17,6898.99,564080000.0,-2.26,-0.022842007948745368
2018-12-17,6753.73,6886.46,6931.81,6710.01,690840000.0,-2.27,-0.022970202112654686
2018-12-18,6783.91,6809.81,6847.27,6733.71,662800000.0,0.45,0.004458687038199815
2018-12-19,6636.83,6777.59,6868.86,6586.5,746360000.0,-2.17,-0.021919192038643693
2018-12-20,6528.41,6607.76,6666.2,6447.91,813450000.0,-1.63,-0.016471017791406143
2018-12-21,6332.99,6573.48,6586.68,6304.63,1840000000.0,-2.99,-0.030390943559546028
2018-12-24,6192.92,6278.49,6355.18,6190.17,405620000.0,-2.21,-0.022365774440514144
2018-12-26,6554.35,6257.86,6555.53,6214.34,660270000.0,5.84,0.05672224729099154
2018-12-27,6579.49,6457.19,6583.01,6336.97,628650000.0,0.38,0.003828283381523706
2018-12-28,6584.52,6616.79,6684.18,6529.22,526280000.0,0.08,0.0007642048653560547
2018-12-31,6635.28,6649.52,6659.96,6570.06,582100000.0,0.77,0.00767942774597604
2019-01-02,6665.94,6506.91,6693.71,6506.88,581370000.0,0.46,0.004610111599045085
2019-01-03,6463.5,6584.77,6600.21,6457.13,667440000.0,-3.04,-0.030840012203084185
2019-01-04,6738.86,6567.14,6760.69,6554.24,688190000.0,4.26,0.04171980441078238
2019-01-07,6823.47,6757.53,6855.6,6741.4,623290000.0,1.26,0.012477368963043928
2019-01-08,6897.0,6893.44,6909.58,6795.86,599420000.0,1.08,0.010718394333462469
2019-01-09,6957.08,6923.06,6985.22,6899.56,577670000.0,0.87,0.00867331163566396
2019-01-10,6986.07,6908.65,6991.37,6877.08,532020000.0,0.42,0.004158320289701951
2019-01-11,6971.48,6947.46,6975.65,6933.6,499270000.0,-0.21,-0.0020906255487618693
2019-01-14,6905.91,6908.03,6936.22,6887.48,491730000.0,-0.94,-0.009449974088836723
2019-01-15,7023.83,6931.39,7025.85,6928.12,494720000.0,1.71,0.01693108656951797
2019-01-16,7034.69,7033.75,7079.63,7028.12,511900000.0,0.15,0.0015449709016561904
2019-01-17,7084.46,7010.13,7113.95,7003.62,518860000.0,0.71,0.007050028669236368
